case_mode	case_n	case_seed	call_idx	candidate_idx	cand_kind	cand_is_same_side_reject	cand_is_accepted	cand_is_other_reject	candidate_elapsed_ms	cand_same_side_probe_ms	cand_same_side_probe_queue_ms	cand_same_side_probe_neighbor_iter_ms	cand_same_side_probe_found_t	cand_same_side_probe_visited_vertices	cand_third_comp_scan_ms	cand_bfs_total_ms	cand_bfs_neighbor_iter_ms	cand_partition_ms	cand_connectivity_check_ms	cand_accept	cand_reject_reason
comb_dense	256	1	28	92	separator_candidate	1	0	0	2.948	1.675	0.017	1.643	1	200	0.000	1.675	1.643	0.000	0.000	0	same_side_reject
comb_dense	256	1	28	93	separator_candidate	1	0	0	2.467	1.144	0.019	1.109	1	200	0.000	1.144	1.109	0.000	0.000	0	same_side_reject
comb_dense	256	1	28	94	separator_candidate	1	0	0	1.937	0.888	0.015	0.858	1	200	0.000	0.888	0.858	0.000	0.000	0	same_side_reject
comb_dense	256	1	28	95	separator_candidate	1	0	0	2.858	1.153	0.019	1.115	1	200	0.000	1.153	1.115	0.000	0.000	0	same_side_reject
comb_dense	256	1	28	96	separator_candidate	1	0	0	2.321	1.236	0.016	1.208	1	200	0.000	1.236	1.208	0.000	0.000	0	same_side_reject
comb_dense	256	1	28	97	separator_candidate	1	0	0	1.797	0.751	0.013	0.722	1	200	0.000	0.751	0.722	0.000	0.000	0	same_side_reject
comb_dense	256	1	28	98	separator_candidate	1	0	0	1.644	0.815	0.013	0.790	1	200	0.000	0.815	0.790	0.000	0.000	0	same_side_reject
comb_dense	256	1	28	99	separator_candidate	1	0	0	1.783	0.852	0.013	0.828	1	200	0.000	0.852	0.828	0.000	0.000	0	same_side_reject
comb_dense	256	1	28	100	separator_candidate	1	0	0	2.766	1.295	0.019	1.258	1	200	0.000	1.295	1.258	0.000	0.000	0	same_side_reject
comb_dense	256	1	28	101	separator_candidate	1	0	0	2.486	1.170	0.023	1.124	1	200	0.000	1.170	1.124	0.000	0.000	0	same_side_reject
comb_dense	256	1	28	102	separator_candidate	1	0	0	3.442	1.502	0.025	1.451	1	200	0.000	1.502	1.451	0.000	0.000	0	same_side_reject
comb_dense	256	1	28	103	separator_candidate	1	0	0	3.150	1.491	0.023	1.451	1	200	0.000	1.491	1.451	0.000	0.000	0	same_side_reject
comb_dense	256	1	28	104	separator_candidate	1	0	0	2.448	0.996	0.015	0.965	1	200	0.000	0.996	0.965	0.000	0.000	0	same_side_reject
comb_dense	256	1	28	105	separator_candidate	1	0	0	2.434	1.059	0.018	1.009	1	200	0.000	1.059	1.009	0.000	0.000	0	same_side_reject
comb_dense	256	1	28	106	separator_candidate	1	0	0	2.549	1.188	0.020	1.149	1	200	0.000	1.188	1.149	0.000	0.000	0	same_side_reject
