comb_dense	256	1	80	2	58	0	0.000000	0	0	0	1	1	1	0	0	0	Q0_A0_B0_OB0_BZ1_CC1	0.022	0.000	0.000	0.000	0.000	1	0	0		0
comb_dense	256	1	81	173	9698	3679	0.379357	2	3	2	0	1	1	0	1	1	Q3679_A2_B3_OB2_BZ0_CC1	1.543	0.000	0.000	0.000	0.000	1	1	0	debug_off	0
comb_dense	256	1	82	2	61	0	0.000000	0	0	0	1	1	1	0	0	0	Q0_A0_B0_OB0_BZ1_CC1	0.026	0.000	0.000	0.000	0.000	1	0	0		0
comb_dense	256	1	83	171	9508	3604	0.379049	2	2	2	0	1	1	0	1	1	Q3604_A2_B2_OB2_BZ0_CC1	1.599	0.000	0.000	0.000	0.000	1	0	0		0
comb_dense	256	1	84	2	55	0	0.000000	0	0	0	1	1	1	0	0	0	Q0_A0_B0_OB0_BZ1_CC1	0.017	0.000	0.000	0.000	0.000	1	0	0		0
comb_dense	256	1	85	170	9411	3604	0.382956	1	2	1	0	1	1	0	1	1	Q3604_A1_B2_OB1_BZ0_CC1	2.280	0.000	0.000	0.000	0.000	1	0	0		0
comb_dense	256	1	86	2	61	0	0.000000	0	0	0	1	1	1	0	0	0	Q0_A0_B0_OB0_BZ1_CC1	0.027	0.000	0.000	0.000	0.000	1	0	0		0
comb_dense	256	1	87	168	9211	3531	0.383346	1	2	1	0	1	1	0	1	1	Q3531_A1_B2_OB1_BZ0_CC1	2.423	0.000	0.000	0.000	0.000	1	0	0		0
comb_dense	256	1	88	2	74	0	0.000000	0	0	0	1	1	1	0	0	0	Q0_A0_B0_OB0_BZ1_CC1	0.026	0.000	0.000	0.000	0.000	1	0	0		0
comb_dense	256	1	89	166	9019	3468	0.384522	1	2	1	0	1	1	0	1	1	Q3468_A1_B2_OB1_BZ0_CC1	2.137	0.000	0.000	0.000	0.000	1	1	0	debug_off	0
comb_dense	256	1	90	2	63	0	0.000000	0	0	0	1	1	1	0	0	0	Q0_A0_B0_OB0_BZ1_CC1	0.027	0.000	0.000	0.000	0.000	1	0	0		0
comb_dense	256	1	91	164	8844	3406	0.385120	1	2	1	0	1	1	0	1	1	Q3406_A1_B2_OB1_BZ0_CC1	2.535	0.000	0.000	0.000	0.000	1	0	0		0
comb_dense	256	1	92	2	75	0	0.000000	0	0	0	1	1	1	0	0	0	Q0_A0_B0_OB0_BZ1_CC1	0.341	0.000	0.000	0.000	0.000	1	0	0		0
comb_dense	256	1	93	162	8658	3345	0.386348	1	1	1	0	1	1	0	1	1	Q3345_A1_B1_OB1_BZ0_CC1	1.819	0.000	0.000	0.000	0.000	1	0	0		0
comb_dense	256	1	94	2	63	0	0.000000	0	0	0	1	1	1	0	0	0	Q0_A0_B0_OB0_BZ1_CC1	0.020	0.000	0.000	0.000	0.000	1	0	0		0
comb_dense	256	1	95	161	8555	3345	0.390999	0	1	0	0	1	1	0	1	1	Q3345_A0_B1_OB0_BZ0_CC1	1.780	0.000	0.000	0.000	0.000	1	0	0		0
