case_mode	case_n	case_seed	call_idx	candidate_idx	cand_kind	cand_is_same_side_reject	cand_is_accepted	cand_is_other_reject	candidate_elapsed_ms	cand_same_side_probe_ms	cand_same_side_probe_queue_ms	cand_same_side_probe_neighbor_iter_ms	cand_same_side_probe_found_t	cand_same_side_probe_visited_vertices	cand_third_comp_scan_ms	cand_bfs_total_ms	cand_bfs_neighbor_iter_ms	cand_partition_ms	cand_connectivity_check_ms	cand_accept	cand_reject_reason
comb_dense	256	1	1	234	separator_candidate	1	0	0	2.342	0.063	0.032	0.016	1	254	0.000	0.063	0.016	0.000	0.000	0	same_side_reject
comb_dense	256	1	1	235	separator_candidate	1	0	0	2.294	0.063	0.032	0.015	1	254	0.000	0.063	0.015	0.000	0.000	0	same_side_reject
comb_dense	256	1	1	236	separator_candidate	1	0	0	2.347	0.063	0.032	0.015	1	254	0.000	0.063	0.015	0.000	0.000	0	same_side_reject
comb_dense	256	1	1	237	separator_candidate	1	0	0	2.406	0.062	0.031	0.015	1	254	0.000	0.062	0.015	0.000	0.000	0	same_side_reject
comb_dense	256	1	1	238	separator_candidate	1	0	0	2.689	0.064	0.032	0.016	1	254	0.000	0.064	0.016	0.000	0.000	0	same_side_reject
comb_dense	256	1	1	239	separator_candidate	1	0	0	2.348	0.083	0.053	0.015	1	254	0.000	0.083	0.015	0.000	0.000	0	same_side_reject
comb_dense	256	1	1	240	separator_candidate	1	0	0	2.339	0.062	0.032	0.015	1	254	0.000	0.062	0.015	0.000	0.000	0	same_side_reject
comb_dense	256	1	1	241	separator_candidate	1	0	0	2.382	0.062	0.032	0.015	1	254	0.000	0.062	0.015	0.000	0.000	0	same_side_reject
comb_dense	256	1	1	242	separator_candidate	1	0	0	2.401	0.088	0.034	0.038	1	254	0.000	0.088	0.038	0.000	0.000	0	same_side_reject
comb_dense	256	1	1	243	separator_candidate	1	0	0	2.947	0.061	0.030	0.015	1	254	0.000	0.061	0.015	0.000	0.000	0	same_side_reject
comb_dense	256	1	1	244	separator_candidate	1	0	0	1.365	0.105	0.025	0.015	1	254	0.000	0.105	0.015	0.000	0.000	0	same_side_reject
comb_dense	256	1	1	245	separator_candidate	1	0	0	1.126	0.031	0.016	0.007	1	254	0.000	0.031	0.007	0.000	0.000	0	same_side_reject
comb_dense	256	1	1	246	separator_candidate	1	0	0	2.465	0.035	0.020	0.008	1	254	0.000	0.035	0.008	0.000	0.000	0	same_side_reject
comb_dense	256	1	1	247	separator_candidate	1	0	0	2.443	0.062	0.032	0.015	1	254	0.000	0.062	0.015	0.000	0.000	0	same_side_reject
comb_dense	256	1	1	248	separator_candidate	1	0	0	1.765	0.057	0.027	0.015	1	254	0.000	0.057	0.015	0.000	0.000	0	same_side_reject
comb_dense	256	1	1	249	separator_candidate	1	0	0	2.448	0.097	0.032	0.015	1	254	0.000	0.097	0.015	0.000	0.000	0	same_side_reject
comb_dense	256	1	1	250	separator_candidate	1	0	0	2.329	0.063	0.031	0.016	1	254	0.000	0.063	0.016	0.000	0.000	0	same_side_reject
comb_dense	256	1	1	251	separator_candidate	1	0	0	3.361	0.077	0.047	0.015	1	254	0.000	0.077	0.015	0.000	0.000	0	same_side_reject
comb_dense	256	1	1	252	separator_candidate	1	0	0	1.874	0.049	0.035	0.007	1	254	0.000	0.049	0.007	0.000	0.000	0	same_side_reject
comb_dense	256	1	1	253	separator_candidate	1	0	0	2.334	0.062	0.031	0.015	1	254	0.000	0.062	0.015	0.000	0.000	0	same_side_reject
comb_dense	256	1	3	1	separator_candidate	1	0	0	1.101	0.030	0.015	0.007	1	252	0.000	0.030	0.007	0.000	0.000	0	same_side_reject
comb_dense	256	1	3	2	separator_candidate	1	0	0	2.567	0.058	0.029	0.014	1	252	0.000	0.058	0.014	0.000	0.000	0	same_side_reject
comb_dense	256	1	3	3	separator_candidate	1	0	0	2.403	0.062	0.031	0.015	1	252	0.000	0.062	0.015	0.000	0.000	0	same_side_reject
